STTSTTSTT,"Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án","Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án",Ghi chúGhi chúGhi chú
666,Quy mô công trìnhQuy mô công trìnhQuy mô công trình,[Nhập thông tin][Nhập thông tin][Nhập thông tin],"- Được đồng bộ từ thông tin công trình thuộc dự án đã được khởi tạo (nếu có).--  ĐượcĐược  đồngđồng  bộbộ  từtừ  thôngthông  tintin  công trình thuộc dự án đã được khởi tạo (nếu có).công trình thuộc dự án đã được khởi tạo (nếu có).- Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại phụ lục III Thông tư này đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy theo giấy phép xây dựng được cấp đối với đối tượng phải cấp giấy phép xây dựng- Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại - Trường hợp chưa có thông tin chủ đầu tư nhập theo quy định tại phụ lụcphụ lục III III  Thông tư nàyThông tư này đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy đối với dự án, công trình hoặc theo Dữ liệu chủ yếu được lấy  theotheo  giấygiấy  phépphép  xâyxây  dựngdựng  được cấp đối với đối tượng phải cấp giấy phép xây dựngđược cấp đối với đối tượng phải cấp giấy phép xây dựng"
777,Năm xây dựngNăm xây dựngNăm xây dựng,[Nhập năm][Nhập năm][Nhập năm],
888,Năm đưa vào sử dụngNăm đưa vào sử dụngNăm đưa vào sử dụng,[Nhập năm][Nhập năm][Nhập năm],
999,Thời hạn sử dụng theo thiết kếThờiThời  hạnhạn  sửsử  dụngdụng  theo thiết kếtheo thiết kế,[Nhập số năm/thời điểm kết thúc thời hạn sử dụng][Nhập số năm[Nhập số năm//thời thời điểmđiểm kết thúc thời hạn sử dụng] kết thúc thời hạn sử dụng],
101010,Cơ quan có thẩm quyền thông báo ý kiến về việc kéo dài thời hạn sử dụng công trìnhCơ quan có thẩm quyền thông báo ý kiến về việc kéoCơ quan có thẩm quyền thông báo ý kiến về việc kéo  dàidài  thờithời  hạnhạn  sử dụng công trìnhsử dụng công trình,[Nhập tên cơ quan][Nhập tên cơ quan][Nhập tên cơ quan],
111111,Báo cáo về việc kéo dài thời hạn sử dụng của công trìnhBáo cáo về việc kéo dài thờiBáo cáo về việc kéo dài thời  hạnhạn  sửsử  dụngdụng  của công trìnhcủa công trình,"[Nhập số văn bản, ngày ban hành][Nhập số văn bản, ngày ban hành][Nhập số văn bản, ngày ban hành]",
121212,Ý kiến về việc kéo dài thời hạn sử dụng công trìnhÝ kiến về việc kéo dài thờiÝ kiến về việc kéo dài thời  hạnhạn  sửsử  dụngdụng  công trìnhcông trình,[Nhập thông tin][Nhập thông tin][Nhập thông tin],
131313,Dữ liệu khác (nếu có)Dữ liệu khác (nếu có)Dữ liệu khác (nếu có),[Nhập thông tin][Nhập thông tin][Nhập thông tin],
141414,Hồ sơ pháp lýHồ sơ pháp lýHồ sơ pháp lý,,
14.114.114.1,"Báo cáo của chủ sở hữu hoặc chủ quản lý, sử dụng công trình về việc kéo dài thời hạn sử dụng của công trìnhBáo cáo của chủ sở hữu hoặcBáo cáo của chủ sở hữu hoặc  chủchủ  quảnquản  lý,lý,  sử dụng công trình về việc kéosử dụng công trình về việc kéo  dàidài  thờithời  hạnhạn  sử dụng của công trìnhsử dụng của công trình","[Nhập số:.., ngày .... tháng .... năm....][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm....].... năm....][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]",
14.214.214.2,"Kết quả kiểm tra, kiểm định để đánh giá chất lượng hiện trạng của công trình và đề xuất phương án gia cố, cải tạo, sửa chữa hư hỏng công trình (nếu có), xác định thời gian được tiếp tục sử dụng công trình sau khi sửa chữa, gia cốKết quả kiểm tra, kiểm địnhKết quả kiểm tra, kiểm định  đểđể  đánhđánh  giágiá  chất lượngchất lượng  hiệnhiện  trạngtrạng  của côngcủa công  trìnhtrình  vàvà  đềđề  xuất phươngxuất phương  ánán  giagia  cố,cố,  cải tạo,cải tạo,  sửasửa  chữachữa  hưhư  hỏng công trình (nếu có), xác định thời gian được tiếp tụchỏng công trình (nếu có), xác định thời gian được tiếp tục  sửsử  dụngdụng  côngcông  trình sau khi sửa chữa, gia cốtrình sau khi sửa chữa, gia cố","[Nhập số:.., ngày .... tháng .... năm....][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm....].... năm....][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]",
14.314.314.3,Các căn cứ pháp lý khác có liên quan (nếu có)Các căn cứ pháp lý khác có liên quan (nếu có)Các căn cứ pháp lý khác có liên quan (nếu có),,
151515,Dữ liệu kết quả giải quyết thủ tụcDữDữ  liệuliệu  kếtkết  quảquả  giải quyết thủ tụcgiải quyết thủ tục,,
15.115.115.1,Thông báo ý kiến về việc kéo dài thời hạn sử dụng công trìnhThôngThông  báobáo  ýý  kiếnkiến  về việc kéo dài thời hạn sử dụng công trìnhvề việc kéo dài thời hạn sử dụng công trình,"[Nhập số:.., ngày .... tháng .... năm....][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm....].... năm....][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]",
15.215.215.2,"Văn bản, tài liệu kèm theo thông báo (nếu có)VănVăn  bản,bản,  tàitài  liệuliệu  kèm theo thông báo (nếu có)kèm theo thông báo (nếu có)",[Đính kèm file được xác nhận theo quy định][Đính kèm file được xác nhận theo quy định][Đính kèm file được xác nhận theo quy định],
XXX,"Báo cáo thông tin sự cố công trình xây dựng trong quá trình thi công và khai thác, vận hànhBáo cáo thông tin sự cố côngBáo cáo thông tin sự cố công  trìnhtrình  xâyxây  dựng trongdựng trong  quáquá  trìnhtrình  thi công và khai thác, vận hànhthi công và khai thác, vận hành","[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành  văn bản]văn bản][Đính kèm file Văn bản được ký số hoặc Chứng thực bản sao điện tử từ bản chính][Đính kèm file Văn bản được ký số hoặc Chứng thực bản sao điện tử từ bản chính][Đính kèm file Văn bản được ký số hoặc Chứng thực bản sao điện tử từ bản chính]","UBND cấp tỉnh được cung cấp tài khoản để nhập, cập nhật dữ liệu khi tiếp nhận báo cáo sự cố.UBND cấp tỉnh được cung cấp tài UBND cấp tỉnh được cung cấp tài khoảnkhoản để nhập, cập nhật dữ liệu khi tiếp nhận báo cáo sự cố. để nhập, cập nhật dữ liệu khi tiếp nhận báo cáo sự cố."
